"code","iso","country","TBG.ind.1995","TBG.ind.1996","TBG.ind.1997","TBG.ind.1998","TBG.ind.1999","TBG.ind.2000","TBG.ind.2001","TBG.ind.2002","TBG.ind.2003","TBG.ind.2004","TBG.ind.2005","TBG.ind.2006","TBG.ind.2007","TBG.ind.2008","TBG.ind.2009","TBG.ind.2010","TBG.ind.2011","TBG.ind.2012","TBG.ind.2013","TBG.ind.2014","TBG.ind.2015","TBG.ind.2016","TBG.ind.2017","TBG.ind.2018","TBG.ind.2019","TBG.ind.2020"
262,"DJI","Djibouti",0,0,0,0,0,0,0,0,0.448903443799805,0.448903443799805,0.448903443799805,0.448903443799805,0.448903443799805,0.448903443799805,0.448903443799805,0.448903443799805,0.448903443799805,0.448903443799805,0.448903443799805,7.807073053711,7.807073053711,7.807073053711,7.807073053711,7.807073053711,7.807073053711,7.807073053711
212,"DMA","Dominica",85.0274644241065,85.0274644241088,85.0274644241171,85.0274644241171,85.0274644241182,85.0274644241141,85.0475565751682,85.0475565751676,85.0475565751559,85.0475565751576,85.0475565751453,85.0475565751424,85.0475565751424,85.0475565751212,85.0475565751229,85.0475565751188,85.0475565751177,85.0475565752647,85.0475565752712,85.0475565752694,85.0475565752676,85.04755657527,85.0475565752694,85.04755657527,85.0475565752712,85.0475565752706
214,"DOM","Dominican Republic",52.3656226669468,52.3656226670526,52.3656226670557,52.3656226670481,52.3656226670798,52.3656226670984,52.3656226669121,52.3656226669411,54.5224975422965,54.522497542286,96.4717659152341,96.4717659152353,96.4717659152365,96.4717659152383,96.4717659152506,97.7182431344065,97.7182431344082,98.0775951389882,98.0775951389888,98.4794858675347,98.9718881540929,98.9718881540912,98.9755916555688,98.9755916555688,98.9755916555682,98.9755916555682
218,"ECU","Ecuador",32.9363396096245,32.9363396096718,42.2059567535803,42.2059567535863,42.2082932064731,46.5469473448075,47.727660169652,53.7369832888571,54.5461918436949,61.8023713823788,72.5343017889176,72.5343017889159,72.59898318759,72.59898318756,72.6004811982059,72.6004811982318,75.2954857751288,75.3930044574612,76.2313809368371,76.2313809368759,76.8488126695076,76.8488126695041,76.8645740360188,77.3918602731282,77.3918602731165,77.3918602731141
818,"EGY","Egypt",2.34546911815568,7.45191672083794,13.6443004836748,13.6443004837026,17.2886346681109,17.3375993315483,17.3375993315465,17.3375993315205,30.5728342187465,31.5826013735269,31.5826013735176,31.5826013735192,31.582025523172,42.4015429816535,42.4015429816687,42.4015429816848,42.4270814156204,42.4270814253476,42.4302208482573,42.430220848261,42.4302208482601,42.4302208482592,42.4302208482593,42.4302208482595,42.4302208482596,42.4302208482592
222,"SLV","El Salvador",0,0,0,0.174952577975381,0.174952577975311,0.246653569871584,0.246653569872236,0.246653569872371,0.246653569873251,0.246653569873239,0.246653569873784,35.9218645789044,35.9218645789116,36.604557277559,37.7173135711714,38.0778090622991,40.6456312901261,43.2723815751211,43.2723815751431,43.2723815751665,43.7782338482768,43.7782338482665,43.7782338482736,43.7782338482719,43.7782338482626,43.7782338482614
226,"GNQ","Equatorial Guinea",30.8063036729992,30.8063036729387,30.8063036729411,30.8063036729487,30.8063036729312,30.8063036729212,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
232,"ERI","Eritrea",28.091861292139,28.0918612921426,28.0918612921454,28.0918612921458,28.0918612921431,28.0918612921394,28.0918612921352,28.091861292118,28.0918612921233,28.0918612921238,28.0918612921225,28.0918612921211,28.0918612921203,28.0918612921161,28.0918612921146,28.0918612921119,28.0918612921088,28.0918611822636,28.0918611822606,28.0918611822582,28.0918611822569,28.0918611822549,28.0918611822531,28.0918611822534,28.0918611822536,28.0918611822537
233,"EST","Estonia",3.72855787434409,3.72855787434409,3.72855787434409,22.5870878507285,22.5870878507285,22.789892119817,22.7992866600736,22.9979935790916,22.9979935790916,24.8669370083942,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
748,"SWZ","Eswatini",19.9199270253429,19.9199270253437,19.9199270253432,19.9199270253435,19.9199270253424,19.9199270253421,19.9199270253408,19.9199270253412,19.9199270253392,19.9199270253393,19.9199270253361,19.9199270253353,19.9199270253351,19.919927025333,19.9199270253338,19.9199270253334,19.9199270253313,19.9199270274415,19.9199270274429,20.2055888885546,20.2055888885548,21.2557062079122,21.2557062079124,21.2557062079125,21.255706207913,21.2557062079128
231,"ETH","Ethiopia",75.5267869247718,75.5267869247747,75.5267869247724,75.5267869247724,75.5267869247682,75.5267869247665,75.5267869247671,75.5267869247529,75.5267869247588,75.5267869247588,75.5267869247594,75.5267869247582,76.4160205479353,76.4624247392141,76.4624247392129,76.4624247392112,76.4624247392071,76.4624246469247,76.4624246469218,76.46242464692,76.46242464692,76.4624246469177,76.4624246469165,76.4624246469165,76.4624246469171,76.4624246469171
234,"FRO","Faeroe Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8383344248273,12.8383344248273,12.8383344248273,12.8383344248273,12.8383344248273,12.8383344248273,12.8383344248273,12.8383344248273
238,"FLK","Falkland Islands",2.62882083150025,2.62882083150025,2.62882083150025,2.62882083150025,2.62882083150025,2.62882083150025,2.62882083150025,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765
