"code","iso","country","TBN.ind.1995","TBN.ind.1996","TBN.ind.1997","TBN.ind.1998","TBN.ind.1999","TBN.ind.2000","TBN.ind.2001","TBN.ind.2002","TBN.ind.2003","TBN.ind.2004","TBN.ind.2005","TBN.ind.2006","TBN.ind.2007","TBN.ind.2008","TBN.ind.2009","TBN.ind.2010","TBN.ind.2011","TBN.ind.2012","TBN.ind.2013","TBN.ind.2014","TBN.ind.2015","TBN.ind.2016","TBN.ind.2017","TBN.ind.2018","TBN.ind.2019","TBN.ind.2020"
136,"CYM","Cayman Islands",44.2777352694149,45.4303072410152,45.4303072410152,51.2691198510779,51.2691198510779,51.2691198510779,51.2691198510779,51.2691198510779,51.2691198510779,51.2691198510779,51.4940138979408,51.4940138979408,51.4940138979408,51.4940138979408,51.4940138979408,51.4940138979408,53.3345863320065,53.3427927103886,53.3646162889028,54.0631998114443,54.1540359066438,54.1540359066438,54.1540359066438,54.1540359066438,54.1540359066438,54.1540359066438
140,"CAF","Central African Republic",97.0122203088853,97.0122203088853,97.0122203088853,97.0122203088853,97.0122203089824,97.0122203089824,97.0122203089824,97.0122203089824,97.0122203089824,97.0122203089824,97.0122203089824,97.0216546707329,97.0216546707329,97.0216546707329,97.0216546707329,97.0216546707329,97.0216546707329,97.0216546706659,97.0216546706659,97.0216546706659,97.0216546706659,97.0216546706659,97.0216546706659,97.0216546706659,97.0216546706659,97.0216546706659
148,"TCD","Chad",67.3074399128888,67.3074399128888,67.3074399128888,67.3074399128888,67.3074399128888,67.3074399128888,67.3074399128888,68.0866696223306,68.0866696223306,68.0866696223306,68.0866696223306,68.0866696223288,68.0866696223282,68.0866696223282,68.0866696223288,68.0866696223288,68.0866696223288,68.0866696223288,68.0866696223288,68.0866696223288,68.0866696223288,68.0866696223288,68.0866696223288,68.0866696223288,68.0866696223288,68.0866696223288
152,"CHL","Chile",55.8280475096976,57.9486703557845,58.6325271520518,58.6325271520518,58.6351345844586,58.6351345844586,58.6355386450397,58.6355386450397,58.6355386450397,58.6355386450294,58.7635375268092,58.8100647469879,58.8369194059806,58.8369194059829,58.8369194059853,59.0681607456059,59.34764088478,59.3632665530359,59.3632665530359,59.3763479891647,59.4362725179176,59.7117079059394,59.7117079059535,59.7216178776435,60.7878053911171,61.1762570088212
156,"CHN","China",0.883824150976776,0.883824150976776,0.886839533891506,0.898015336163994,0.898015336163994,1.01269305533119,1.01269305533119,1.01269305533119,1.95342205367668,1.95342205367668,2.16900882986734,2.16900882986734,2.16900882986734,2.16900882986734,2.31111117169092,2.31131575642221,2.31131575642221,2.64087743974179,2.64087743974179,2.7899218482084,2.7899218482084,2.83696040898776,2.83696040898776,2.83696040898776,4.62621930610671,4.62621930610671
170,"COL","Colombia",55.6376207026135,55.6376207026085,55.6399568226774,55.6644489327496,57.0284414477182,57.1079042479314,57.1112476965111,57.1845121702171,62.70942716569,62.7200603652312,62.72330503461,65.4693928215676,66.2507197039141,68.8226516764641,70.3312445862376,77.4428193362188,77.5340760673812,78.25687195972,78.4464159723594,78.862479577387,80.53112328652,81.7661394113647,82.1866358358571,83.3224052682247,83.3224052682247,83.3224052682247
174,"COM","Comoros",0,4.10245298849361,4.10245298849361,4.10245298849361,4.10245298849361,4.10245298849361,4.10245298849361,4.10245298849361,4.10245298849361,4.10245298849361,4.10245298849361,4.10245298849361,59.9893318507835,59.9893318507835,59.9893318507835,59.9893318507835,59.9893318507835,59.9893318507835,59.9893318507835,59.9893318507835,59.9893318507835,59.9893318507835,59.9893318507835,59.9893318507835,59.9893318507835,59.9893318507835
184,"COK","Cook Islands",0.879817720730218,0.879817720730218,4.35075599170331,4.35075599170331,5.43060148132545,5.43060148132545,6.82285412938247,6.82285412938247,6.82285412938247,6.82285412938247,6.82285412938247,6.82285412938247,6.82285412938247,6.82285412938247,6.82285412938247,6.82285412938247,6.82285412938247,6.82285412938247,6.82285412938247,6.82285412938247,6.82285412938247,6.82285412938247,6.82285412938247,6.82285411043082,6.82285411043082,6.82285411043082
188,"CRI","Costa Rica",98.3392392492724,98.3909732323359,98.3909732323129,98.3909732323124,98.43609930252,98.4360993024912,98.4360993024782,98.8347406003682,98.8347406003682,98.8347406003423,98.8347406003423,98.8347406003682,98.8347406003682,98.83474060037,98.83474060037,98.9617754784035,98.9617754784029,98.9617754784029,98.9617754784029,98.9910156341794,98.9910156342059,98.9910156342059,98.9910156342059,98.9910156342059,98.9910156342059,98.9910156342059
384,"CIV","Cote d'Ivoire",99.8727405978553,99.8727405978553,99.8727405978553,99.8727405978553,99.8727405978553,99.8727405978553,99.8727405978553,99.8727405978553,99.8727405978553,99.8727405978553,99.8727405978553,99.9625363756888,99.9625363756888,99.9625363756888,99.9625363756888,99.9625363756888,99.9625363756888,99.9625363756888,99.9625363756888,99.9625363756888,99.9625363756888,99.9625363756888,99.9625363756888,99.9625363756888,99.9625363756888,99.9625363756888
191,"HRV","Croatia",47.208072459171,48.9644213323292,49.0110842001591,49.0204057506296,49.3522573880697,58.4492265167194,58.5151487528408,60.0592478619159,60.0692349045429,60.4862460259106,60.4862460259106,60.4862460259106,62.0320405756747,62.0320405756747,62.0320405756753,62.0320405756753,62.0598188934753,71.0272780497,71.0272780497,100,100,100,100,100,100,100
192,"CUB","Cuba",0,0,0,0,0,0,0,34.479404375257,42.6318634969664,42.6318634969664,42.6318634969664,42.6318634969664,42.6318634969664,42.6318634969664,43.7574526190651,43.7574526190651,57.6326725182766,57.6326725182766,58.9174287282771,58.9174287282771,58.9174287282771,58.9174287282771,58.9174287282771,58.9174287282771,58.9174287282771,58.9174287282771
531,"CUW","Curacao",47.2411422166711,47.2411422166711,47.2411422166711,47.2411422166711,47.2411422166711,47.2411422166711,47.2411422166711,47.2411422166711,47.2411422166711,47.2411422166711,47.2411422166711,47.2411422166711,47.2411422166711,47.2411422166711,47.2411422166711,47.2411422166711,47.2411422166711,47.2411422166711,47.2411422166711,76.9545155271365,76.9545155271365,76.9545155271365,76.9545155271365,76.9545155271365,78.79351686099,78.79351686099
196,"CYP","Cyprus",6.90777915035088,6.90777915035088,6.98837064879,6.98837064879,7.04507735311635,7.04507735311635,9.89699982025494,10.8215335422718,10.8215335422718,12.1846170390107,43.7346981674146,66.2448097734165,66.4716314089265,92.5738783202977,99.2326466658806,100,100,100,100,100,100,100,100,100,100,100
203,"CZE","Czech Republic",84.5788646805388,84.6608159367806,84.7302149533923,84.8062756312829,84.9915155423735,85.5516297522771,85.5988288203682,85.6293455291659,85.68151719084,85.6820984048465,98.8991662212171,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
180,"COD","Dem. Rep. Congo",57.4842852553748,57.4842852553748,57.6540510444912,57.6540510444912,57.6540510444912,57.6540510444912,57.6540510444912,57.6540510444912,57.6540510444912,57.6540510444912,57.6540510444912,57.6540510444912,59.5542737461418,59.5542737461418,73.1734328531882,73.1734328531882,73.1734328531882,73.1734329058371,73.4355898106171,73.4355898106171,73.4355898106171,73.4355898106171,75.6945119203188,80.5806002904947,80.5806002904947,80.5806002904947
208,"DNK","Denmark",78.4118020651777,78.4557149327976,78.5497781078629,78.5498248712194,83.5240848121082,83.5243998271071,83.5428992613653,83.8966980584677,84.54304525158,84.5720130061335,84.6963202640806,84.7317911099112,84.7399199473847,84.8903172050735,84.9062501048553,85.2095519749753,85.2557197862647,85.2586882267424,85.2719987900818,85.2940088367553,85.3059196906841,85.3059196906841,85.3824441228382,85.4025555511235,85.9496020531924,85.9496020531924
262,"DJI","Djibouti",0,0,0,0,0,0,0,0,0.448903443799805,0.448903443799805,0.448903443799805,0.448903443799805,0.448903443799805,0.448903443799805,0.448903443799805,0.448903443799805,0.448903443799805,0.448903443799805,0.448903443799805,7.807073053711,7.807073053711,7.807073053711,7.807073053711,7.807073053711,7.807073053711,7.807073053711
212,"DMA","Dominica",80.1704988313918,80.1704988313918,80.1704988313918,80.1704988313918,80.1704988313918,80.1704988313918,80.1971087085212,80.1971087085212,80.1971087085212,80.1971087085212,80.1971087085212,80.1971087085212,80.1971087085212,80.1971087085212,80.1971087085212,80.1971087085212,80.1971087085212,80.1971087085212,80.1971087085212,80.1971087085212,80.1971087085212,80.1971087085212,80.1971087085212,80.1971087085212,80.1971087085212,80.1971087085212
214,"DOM","Dominican Republic",30.2400010802176,30.2400010802176,30.2400010802176,30.2400010802176,30.2400010802176,30.2400010802176,30.2400010802176,30.2400010802176,31.4058330379065,31.4058330379065,70.8736465416782,70.8736465416782,70.8736465416782,70.8736465416782,70.8736465416782,81.1635919338782,81.1635919338782,84.1301222865035,84.1301222865035,87.4478192224277,91.5127091075018,91.5127091074818,91.54328233206,91.54328233206,91.54328233206,91.54328233206
218,"ECU","Ecuador",37.9134874300127,37.9134874300127,52.6681735585565,52.6681735585565,52.6754639827431,66.2133484332047,66.8746003901388,67.2145833387176,67.88588843437,68.4700350398688,77.4749226415947,77.4749226415947,77.6767477406471,77.6767477406471,77.6814219763594,77.6814219763594,86.0906335483888,86.2086053948606,87.4004200193106,87.4004200193106,89.326989684877,89.326989684873,89.3761698111776,91.021458861473,91.0214588614741,91.0214588614741
818,"EGY","Egypt",2.27718067704085,16.6531694344174,33.6324959569822,33.6324959569822,35.6517177667589,35.6855333697494,35.6855333697494,35.6855333697494,42.0505147505489,44.8933688027842,44.8933688027842,44.8933688027842,44.8933688031178,75.3402773256088,75.3402773256088,75.3402773256088,75.4121759539041,75.4121759539041,75.4210144050659,75.4210144050659,75.4210144050659,75.4210144050659,75.4210144050659,75.4210144050659,75.4210144050659,75.4210144050659
222,"SLV","El Salvador",0,0,0,0.458999967166171,0.458999967166171,0.664176722789424,0.664176722789424,0.664176722789424,0.664176722789424,0.664176722789424,0.664176722789424,21.8892964206789,21.8892964206789,22.7500626604589,24.5711051006501,25.2232975169453,32.2968820021075,39.8593894925717,39.8593894925717,39.8593894925717,41.3157561753319,41.3157561753319,41.3157561753319,41.3157561753319,41.3157561753319,41.3157561753319
226,"GNQ","Equatorial Guinea",42.2209832814198,42.2209832814198,42.2209832814198,42.2209832814198,42.2209832814198,42.2209832814198,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
232,"ERI","Eritrea",28.8727637029304,28.8727637029304,28.8727637029304,28.8727637029304,28.8727637029304,28.8727637029304,28.8727637029304,28.8727637029304,28.8727637029304,28.8727637029304,28.8727637029304,28.8727637029304,28.8727637029304,28.8727637029304,28.8727637029304,28.8727637029304,28.8727637029304,28.8727637029304,28.8727637029304,28.8727637029304,28.8727637029304,28.8727637029304,28.8727637029304,28.8727637029304,28.8727637029304,28.8727637029304
233,"EST","Estonia",3.72855787434409,3.72855787434409,3.72855787434409,22.5870878507285,22.5870878507285,22.789892119817,22.7992866600736,22.9979935790916,22.9979935790916,24.8669370083942,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
748,"SWZ","Eswatini",23.4846677396441,23.4846677396441,23.4846677396441,23.4846677396441,23.4846677396441,23.4846677396441,23.4846677396441,23.4846677396441,23.4846677396441,23.4846677396441,23.4846677396441,23.4846677396441,23.4846677396441,23.4846677396441,23.4846677396441,23.4846677396441,23.4846677396441,23.4846677396441,23.4846677396441,23.8871464386438,23.8871464386438,24.6530124135372,24.6530124135372,24.6530124135372,24.6530124135372,24.6530124135372
231,"ETH","Ethiopia",82.0763575786918,82.0763575786918,82.0763575786918,82.0763575786918,82.0763575786918,82.0763575786918,82.0763575786918,82.0763575786918,82.0763575786918,82.0763575786918,82.0763575786918,82.0763575786918,82.7411289325824,82.7637458280324,82.7637458280324,82.7637458280324,82.7637458280324,82.76374582803,82.76374582803,82.76374582803,82.76374582803,82.76374582803,82.76374582803,82.76374582803,82.76374582803,82.76374582803
234,"FRO","Faeroe Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8383344248273,12.8383344248273,12.8383344248273,12.8383344248273,12.8383344248273,12.8383344248273,12.8383344248273,12.8383344248273
238,"FLK","Falkland Islands",2.62882083150025,2.62882083150025,2.62882083150025,2.62882083150025,2.62882083150025,2.62882083150025,2.62882083150025,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765,3.15238287237765
242,"FJI","Fiji",7.18616811097271,7.18616811097271,7.18616811097271,7.63986289716612,7.63986289716612,7.63986289716612,7.67628783117671,7.67628783117671,7.67628783117671,7.67628783117671,7.91716888012865,7.91716888012865,14.3578423404871,14.3578423404871,14.3578423404871,14.3578423404871,14.3578423404871,14.3578423404871,14.3578423404871,14.3578423404871,14.3578423404871,14.3578423404871,14.3578423404871,14.3578423404871,14.3578423404871,14.3578423404871
246,"FIN","Finland",46.5694497894958,46.6240816320558,46.6833405966478,46.7796386907197,69.5045122509076,69.531112650107,69.5752912564112,69.6226819056841,70.3904919736294,70.4350584238271,71.0510293186547,71.1806759829641,71.2214903285377,71.27841465876,71.3446368074053,71.3951402452429,71.4671841889677,71.5495814035865,71.6604102322588,71.7640218924182,71.9550693397482,71.9757220868212,72.0084506160882,72.7495783595529,72.7594804016747,72.7594804016747
250,"FRA","France",53.2025395575621,56.9425762014538,60.1403621775806,60.59943056553,68.2327726920977,74.1123003897341,74.1375539453406,84.5612588734965,90.3531831229559,93.1461569347094,94.58814732184,94.5921694340147,94.60326493916,98.7658522357476,99.9689576577124,99.9689576577124,99.9689576577124,99.9689576577124,99.9689576577124,99.9689576577124,99.9689576577124,99.9690742239971,99.9690742239971,99.9690742239971,99.9690742239971,99.9690742239971
258,"PYF","French Polynesia",5.30397967507402,5.30397967507402,5.30397967507402,5.30397967507402,5.30397967507402,5.30397967507402,5.30397967507402,5.30397967507402,5.30397967507402,5.30397967507402,5.30397967507402,5.30397967507402,5.30397967507402,5.30397967507402,10.0629183384048,10.0629183384048,10.0629183384048,10.0629183384048,10.0629183384048,10.0629183384048,10.0629183384048,10.0629183384048,10.0629183384048,10.0629183384048,10.0629183384048,10.0629183384048
266,"GAB","Gabon",30.0074031482901,30.0074031482901,30.0074031482901,30.0074031482901,35.2423365674781,35.2423365674781,35.2423365674781,35.2423365674781,85.0995392212359,86.8483255769112,86.8483255769112,86.8483255769112,86.8483255769112,88.7151267434912,88.7151267434912,89.8259991957394,89.8259991957394,89.8259991957394,89.8259991957394,89.8259991957394,89.8259991957394,89.8259991957394,89.8259991957394,89.8682182688077,89.8682182688077,89.8682182688077
270,"GMB","Gambia",9.60359321766229,9.60359321766229,20.3376143246238,20.3376143246238,20.3376143246238,20.3376143246238,20.3376143246238,20.3376143246238,20.3376143246238,23.1785754595084,23.1785754595084,23.1785754595084,23.1785754595084,23.246259301176,23.246259301176,23.246259301176,23.246259301176,23.246259301176,23.246259301176,23.246259301176,23.246259301176,23.246259301176,23.246259301176,23.246259301176,23.246259301176,23.246259301176
268,"GEO","Georgia",9.48400623462629,17.349395998598,18.3715536295183,18.4374187364418,20.7191564500579,20.7191564500579,20.7191564500579,20.7191564500579,20.7191564500579,33.4164399124799,33.4164399124799,33.4164399124799,34.7375972446811,44.9088526057093,44.9088526057093,44.9088526057093,44.9088526057093,46.2228367590939,46.8258505110696,46.9355104402232,53.5797689922661,53.5797689922661,53.6231675825549,53.6231675825549,53.6231675825549,53.6604313297141
276,"DEU","Germany",91.9757139980706,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
288,"GHA","Ghana",78.9496054631635,78.9496054631635,78.9496054631635,78.9496054631635,78.9496054631635,78.9496054631635,78.9496054631635,78.9496054631635,78.9496054631635,78.9496054631635,78.9496054631635,78.9496054631635,78.9496054631635,78.9496054631635,78.9496054631635,78.9496054631635,78.9496054631635,78.9496054631635,78.9496054631635,78.9496054631635,78.9496054631635,78.9496054631635,78.9496054631635,78.9496054631635,78.9496054631635,78.9496054631635
300,"GRC","Greece",55.0256833894751,56.2220433187802,96.9739750498312,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
304,"GRL","Greenland",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
308,"GRD","Grenada",44.9241251032685,44.9241251032685,46.9891882957552,46.9891882957552,46.9891882957552,46.9891882957552,46.9891882957552,46.9891882957552,46.9891882957552,46.9891882957552,46.9891882957552,46.9891882957552,46.9891882957552,46.9891882957552,46.9891882957552,46.9891882957552,46.9891882957552,46.9891882957552,51.1899085724754,51.1899085724754,51.1899085724754,51.1899085724754,51.1899085724754,51.1899085724754,51.1899085724754,51.1899085724754
320,"GTM","Guatemala",53.9431490581491,71.2601136533312,71.9861975973265,73.9800009937812,74.2190950102241,74.3604469279247,74.4481281796759,74.6207171984671,74.68732023134,74.6970274135194,74.9734799883041,74.9817558679312,75.4495376309229,75.7390298907235,75.7568092787453,76.0022129712171,76.09061695217,76.0959589469641,76.1203276155553,76.1831229501718,76.2788642462041,76.2831251687441,76.3883464260959,76.5837764063788,76.5837764063788,76.5837764063788
831,"GGY","Guernsey",0,0,0,0,0,0,0,0,0,0,0,0,0,0.256265718362363,0.256265718362363,0.256265718362363,0.256265718362363,0.256265718362363,0.256265718362363,0.256265718362363,0.256265718362363,0.256265718362363,0.256265718362363,0.256265718362363,0.256265718362363,0.256265718362363
324,"GIN","Guinea",42.3995780677666,42.3995780677666,42.3995780677666,42.3995780677666,42.3995780677666,42.3995780677666,42.3995780677666,42.3995780677666,94.9575567773123,94.9575567773123,94.9575567773123,99.6610882555141,99.6610882555141,99.6610882555141,99.6610882555141,99.6610882555141,99.6610882555141,99.6610882555141,99.6610882555141,99.6610882555141,99.6610882555141,99.6610882555141,99.6610882555141,99.6610882555141,99.6610882555141,99.6610882555141
624,"GNB","Guinea-Bissau",48.4121927442637,48.4121927442637,48.4121927442637,48.4121927442637,48.4121927442637,48.4121927442637,75.7091908015894,75.7091908015894,75.7091908015894,75.7091908015894,75.7091908015894,75.7091908015894,75.7091908015894,75.7091908015894,75.7091908015894,75.7091908015894,75.7091908015894,75.7091908015894,75.7091908015894,75.7091908015894,88.3428653798118,90.8840697412347,90.8840697412347,90.8840697412347,90.8840697412347,90.8840697412347
328,"GUY","Guyana",1.71133552384663,1.71133552384663,12.1303942831484,12.1303942831484,12.1303942831484,12.1303942831484,12.1303942831484,12.1303942831484,12.1303942831484,12.1303942831484,12.1303942831484,12.1303942831484,12.1303942831484,29.3811146889874,29.3811146889874,29.3811146889874,29.3811146889874,48.9055756121224,48.9055756121224,48.9055756121224,48.9055756121224,48.9055756121224,48.9055756121224,48.9055756121224,48.9055756121224,48.9055756121224
332,"HTI","Haiti",12.2123072881159,12.2123072881159,12.2123072881159,12.2123072881159,12.2123072881159,12.2123072881159,12.2123072881159,12.2123072881159,12.2123072881159,12.2123072881159,12.2123072881159,12.2123072881159,12.2123072881159,12.2123072881159,12.2123072881159,12.2123072881159,12.2123072881159,12.2123072881159,12.2123072881159,12.9674678739902,22.3350389704589,27.3915651011644,27.3915651011644,38.3482254623913,38.3482254623913,38.3482254623913
336,"VAT","Holy See",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,"HND","Honduras",71.1883219979576,71.1883219979782,71.1883219979782,71.1883219979782,71.1883219979782,72.7275922508788,72.7279294530453,72.7279294530453,72.7279294530453,72.7279294530435,72.7279294530435,74.0207566523429,76.1586576928006,76.1586576928006,76.1586576928006,76.1586576928006,76.1586576928012,76.1586576928012,79.890180406427,79.8901804064306,79.8901804064306,79.9028718427394,79.9185881929265,79.9200944295882,79.9249161877512,79.9249161877512
344,"HKG","Hong Kong",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
348,"HUN","Hungary",40.1015427652869,40.1015427652869,43.1575131646699,53.0393350096238,54.4043330150441,54.8949108489103,54.9034995233791,54.9035836894094,57.655680999494,57.6559475705801,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
352,"ISL","Iceland",23.9134501635932,23.9134501635932,23.9480741203223,23.9480741203223,23.9481832632178,23.9638200276479,23.9647746449559,25.0539365973314,25.0559850972819,25.4638254518686,26.931051335246,29.4987468744878,29.5033248352604,29.6614433959218,29.6614433959218,74.2541589289823,74.2541589289823,74.4229635968612,74.4911303952182,75.2645414634329,75.2657306462953,75.2657306462953,75.7503320857271,75.7503320857271,75.7503320857271,75.7503320857271
356,"IND","India",26.4558270717486,26.6748121564221,26.7627264220204,27.0286372487639,27.1303411027907,27.1938908349321,27.2347226996446,27.2347226996446,27.8780862668182,27.8781097872203,27.9474090624077,27.9993863899092,27.9993863899092,28.0073768316595,28.1353240622512,28.1353240622512,28.1353240622512,28.1353240622512,28.1747312093314,28.1747312093314,28.1747312093314,28.1747312093314,28.1747312093314,28.1747312093314,28.1747312093314,28.1747312093314
360,"IDN","Indonesia",62.4927402727018,62.4927402727018,62.4927402727018,65.0562609418565,65.0587727729824,65.0713741502335,65.2536705471476,65.2536882104376,65.5847811199194,65.5854954323324,65.5876882997394,65.5876882997388,66.0192237836818,66.0192237836776,66.0192237836847,66.0251799614682,66.0251799614694,66.2069930435282,66.2070107436771,66.2074764528482,66.2074764528565,66.2074764528906,66.2074764528906,66.2074764528906,66.2074764528924,66.2074764528924
364,"IRN","Iran",31.2754458221238,31.8119860627968,33.0613433179175,33.0627178442735,33.0627178442735,33.0769049435907,33.7707727369056,39.6533202130762,40.7897599760836,40.8750618068476,40.8750618068476,40.8750618068476,40.8750618068476,40.8750618068476,40.8750618068476,40.8750618068476,40.8811800811489,40.8834474997538,40.8834474997538,40.8834474997538,40.8834474997538,40.8834474997538,40.8834474997538,40.8834474997538,40.8834474997538,40.8834474997538
368,"IRQ","Iraq",0,0,0,0,0,0,0,0,0,1.51619966483337,1.51619966483337,1.51619966483337,1.51619966483337,3.33131121015432,3.33131121015432,3.33131121015432,3.33131121015432,3.33131121015432,3.33131121015432,5.17641536606412,8.618608372145,8.618608372145,8.618608372145,8.618608372145,8.618608372145,8.618608372145
372,"IRL","Ireland",1.5989134701234,11.9904206525616,18.3204642039964,39.9551345588747,46.8128004515003,48.6619785907615,48.6994965258434,48.9016753552015,61.1038265695265,65.3066759077159,65.5624629994588,68.865756887027,70.1079765200994,82.7521103172606,82.7521103195918,82.7525519174259,82.7828367056888,82.8920956762512,82.8920956759724,82.8921510733206,82.8921510733206,82.8922228838494,82.8924255002229,82.8924255002229,82.8924255002229,82.8924255002229
833,"IMN","Isle of Man",3.37193955795004,3.37193955795004,6.92822877107418,6.92822877107418,6.92822877107418,6.92822877107418,7.10251505493171,7.52058632665153,7.52058632665153,7.52058632665153,8.16040117465453,10.1423346145868,10.657073510303,10.9624635932062,21.9331223491311,22.5978189288624,22.5978189243611,23.1377022997333,23.2831318679266,23.3234824503871,23.3234824503871,23.3234824503871,23.3234824503871,23.3234824503871,23.3234824371511,23.3234824371511
376,"ISR","Israel",69.4252691464541,69.4281374584371,69.5105808884053,69.5140033121859,69.5140033121859,69.5453585374712,69.6075608770606,69.9661560887488,70.0802410627376,71.1611345424741,71.6796940869106,72.9155333367477,72.9174651796,73.3152975870294,73.5056856409465,74.0161757308706,74.4345421504206,74.6884055621853,74.69689940607,74.8893300019159,75.0942386955882,75.1006801250488,75.3190158580882,75.5838196547441,76.2536784739523,76.8571794725394
380,"ITA","Italy",43.6192961723541,90.5288805661577,93.7473880283382,96.8615718756535,98.7968278757359,99.22623446061,99.2385720236,99.2517710180782,99.5578416389665,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
388,"JAM","Jamaica",60.7980371226982,60.7980371226982,60.7980371220653,68.1149854626676,68.197652779757,84.43622036436,84.43622036436,84.43622036436,84.4834423680265,84.4834423680265,84.4834423680265,84.7081292833541,84.7387571115353,84.7387571115353,84.7387571115353,84.7387571084553,84.7387571090888,84.7387571090888,84.7387571090888,84.7387571090888,84.7387571090888,84.7387571090888,84.7387571090888,84.7387571090888,84.7387571090888,84.7387571090888
392,"JPN","Japan",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
832,"JEY","Jersey",91.2387127802635,91.2387127802635,91.3502283422647,91.3502283422647,91.3502283422647,91.3502283422647,91.3502283434371,91.3502283434371,91.3502283434371,91.3502283434371,91.3502283434371,91.3502283434371,91.3502283434371,91.6193953574112,91.6193953574112,93.0153668716929,93.0153668716929,93.0159655414459,93.0159655414459,93.0159655414459,93.0159655414459,93.0159655414459,93.0159655414459,93.0159655414459,93.0512683685935,93.0512683685935
400,"JOR","Jordan",4.06677547229539,4.06677547229539,4.06677547229539,4.10604353871168,4.10604353871168,4.10604353871168,4.10604353871168,4.10604353871168,4.10604353871168,4.10604353871168,4.16205139622564,4.16205139622564,4.16205139622564,4.16205139622564,4.16205139622564,4.16205139622564,4.29767987800338,5.19623517890833,5.34270959095415,5.45943804606211,5.45943804606211,5.45943804606211,5.69734549561191,5.69734549561191,13.4325623848671,13.4325623848671
398,"KAZ","Kazakhstan",13.7162514371204,13.7162514371204,14.1536660805085,14.1536660805085,14.1536660805085,14.1536660805085,14.1536660805085,14.1536660805085,14.1536660805085,14.1536660805085,14.1536660805085,14.1536660805085,14.1536660805085,14.1536660805085,14.1536660805085,16.7825999630512,16.7825999630512,16.7825999630512,18.6982184295965,18.6982184295965,18.6982184295965,18.6982184295965,18.6982184295965,18.6982184295965,18.6982184295965,18.6982184295965
404,"KEN","Kenya",66.4496046731365,66.9640842552247,66.9640842552247,66.9640842552247,66.9640842552247,66.990189175703,67.9029641035224,68.1370019404823,68.4538044089053,68.4538044089053,68.8292097802488,68.8691748154594,69.0458463499494,69.0458463499494,69.0495158060441,69.32230837678,69.7502715138453,69.76905554981,69.8803138189041,69.8803138189041,69.8803138189041,69.8803138189041,69.8803138189041,69.8803138189041,69.8803138189041,69.8803138189041
296,"KIR","Kiribati",35.4293845327744,35.4293845327744,35.4293845327744,35.4293845327744,35.4293845327744,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
689,"XKX","Kosovo",5.05405507193921,5.05405507193921,5.05405507193921,5.05405507193921,5.05405507193921,5.05405507193921,5.05405507193921,5.05405507193921,5.05405507193921,5.05405507193921,5.05405507193921,5.05405507193921,5.05405507193921,5.05405507193921,5.05405507193921,5.05405507193921,5.05405507193921,5.09052273485718,59.9312781697482,59.9312781697482,60.1445142831153,63.2881697453082,63.3157153077529,63.3157153077529,63.3227607631912,63.3227607631912
414,"KWT","Kuwait",11.6302533997318,11.6302533997318,11.6302533997318,17.6965412298794,17.6965412298794,17.6965412298794,17.6965412298794,17.6965412298794,17.7038958846798,17.7038958846798,17.7038958846798,17.7038958846798,17.7038958846798,17.7038958846798,17.7038958846798,17.7038958846798,31.3544917909018,98.0332550350523,98.0332550350523,98.0332550350523,98.0332550350523,98.0332550350523,98.3594335653888,98.3594335653888,98.3594335653888,98.3594335653888
417,"KGZ","Kyrgyzstan",17.4644479731195,19.3702284633074,20.3802063491314,20.3802063491314,20.3802063491314,20.3802063491314,20.3802063491314,20.3802063491314,20.3802063491314,20.3802063491314,20.3802063491314,20.4897947686842,20.4897947686842,20.4897947686842,20.4897947686842,20.4897947686842,20.4897947686842,20.7241297159868,20.7241297159868,20.7241297159868,20.7241297159868,20.7241297159868,20.7241297159868,20.7241297159868,20.7241297159868,20.7241297159868
