"code","iso","country","PAR.ind.1995","PAR.ind.1996","PAR.ind.1997","PAR.ind.1998","PAR.ind.1999","PAR.ind.2000","PAR.ind.2001","PAR.ind.2002","PAR.ind.2003","PAR.ind.2004","PAR.ind.2005","PAR.ind.2006","PAR.ind.2007","PAR.ind.2008","PAR.ind.2009","PAR.ind.2010","PAR.ind.2011","PAR.ind.2012","PAR.ind.2013","PAR.ind.2014","PAR.ind.2015","PAR.ind.2016","PAR.ind.2017","PAR.ind.2018","PAR.ind.2019","PAR.ind.2020"
40,"AUT","Austria",43.1435888533544,43.1435888533544,43.1435888533544,43.1435888533544,43.1435888533544,43.1435888533544,44.5749018527037,46.0062148520526,47.4375278514019,48.8688408507508,50.3001538501001,52.3371792875646,54.3742047250295,56.411230162494,58.4482555999588,60.4852810374233,60.4852810374233,62.3333911986288,62.3333911986288,63.5147977071026,63.5147977071026,63.6776557038776,63.6776557038776,63.6776557038776,63.6776557038776,63.6776557038776
31,"AZE","Azerbaijan",5.30889628212492,5.30889628212492,5.30889628212492,5.30889628212492,5.30889628212492,5.30889628212492,5.77638582908737,6.24387537604985,6.7113649230123,7.17885446997478,7.64634401693723,8.34681952649485,9.04729503605247,9.74777054561008,10.4482460551677,11.1487215647253,11.1487215647253,11.632606676462,11.632606676462,11.79991493205,11.79991493205,11.6503241947925,11.6503241947925,11.6503241947925,11.6503241947925,11.6503241947925
44,"BHS","Bahamas",22.2740583914522,22.2740583914522,22.2740583914522,22.2740583914522,22.2740583914522,22.2740583914522,24.0365279152327,25.7989974390133,27.5614669627939,29.3239364865742,31.0864060103549,35.0320007015421,38.9775953927294,42.9231900839166,46.8687847751038,50.8143794662911,50.8143794662911,51.4151047510986,51.4151047510986,51.6759161657143,51.6759161657143,51.6763934052652,51.6763934052652,51.6763934052652,51.6763934052652,51.6763934052652
48,"BHR","Bahrain",0,0,0,0,0,0,0.120662861874334,0.241325723748704,0.36198858562304,0.482651447497409,0.603314309371743,0.754444144181226,0.905573978990711,1.05670381380023,1.20783364860971,1.35896348341919,1.35896348341919,1.98938499928711,1.98938499928711,2.01557351964765,2.01557351964765,2.01297256409475,2.01297256409475,2.01297256409475,2.01297256409475,2.01297256409475
50,"BGD","Bangladesh",2.40701733035773,2.40701733035773,2.40701733035773,2.40701733035773,2.40701733035773,2.40701733035773,1.71652137705084,1.02602542374398,0.335529470437085,0,0,0.056173004109641,1.15780844439591,2.25944388468222,3.36107932496849,4.4627147652548,4.4627147652548,4.55002574110829,4.55002574110829,4.62934295448269,4.62934295448269,4.70295715522275,4.70295715522275,4.70295715522275,4.70295715522275,4.70295715522275
52,"BRB","Barbados",35.5054652876831,35.5054652876831,35.5054652876831,35.5054652876831,35.5054652876831,35.5054652876831,36.2981888162493,37.0909123448151,37.8836358733813,38.6763594019471,39.4690829305133,41.4959431655418,43.5228034005705,45.549663635599,47.5765238706278,49.6033841056562,49.6033841056562,50.3326061395675,50.3326061395675,50.4396271088768,50.4396271088768,50.4399850385401,50.4399850385401,50.4399850385401,50.4399850385401,50.4399850385401
112,"BLR","Belarus",21.7143399150633,21.7143399150633,21.7143399150633,21.7143399150633,21.7143399150633,21.7143399150633,22.0961291696569,22.4779184242505,22.859707678844,23.2414969334376,23.6232861880312,24.2863413443958,24.9493965007604,25.6124516571249,26.2755068134897,26.9385619698541,26.9385619698541,27.4545772343609,27.4545772343609,27.5950049722397,27.5950049722397,27.4949039764196,27.4949039764196,27.4949039764196,27.4949039764196,27.4949039764196
56,"BEL","Belgium",38.3015163690183,38.3015163690183,38.3015163690183,38.3015163690183,38.3015163690183,38.3015163690183,39.6326329246372,40.9637494802564,42.2948660358753,43.6259825914945,44.9570991471134,46.9022321090351,48.8473650709567,50.7924980328783,52.7376309948,54.6827639567217,54.6827639567217,55.6519181748927,55.6519181748927,56.2108849989889,56.2108849989889,56.1605362263594,56.1605362263594,56.1605362263594,56.1605362263594,56.1605362263594
84,"BLZ","Belize",85.5402381544671,85.5402381544671,85.5402381544671,85.5402381544671,85.5402381544671,85.5402381544671,86.3093096908862,87.078381227305,87.8474527637242,88.616524300143,89.3855958365622,90.8033790946409,92.2211623527193,93.638945610798,95.0567288688764,96.4745121269551,96.4745121269551,98.4576810810908,98.4576810810908,98.6492927608128,98.6492927608128,98.6498893102516,98.6498893102516,98.6498893102516,98.6498893102516,98.6498893102516
204,"BEN","Benin",43.6615130760654,43.6615130760654,43.6615130760654,43.6615130760654,43.6615130760654,43.6615130760654,40.5658677080035,37.4702223399412,34.3745769718793,31.278931603817,28.183286235755,31.6596017316637,35.1359172275724,38.6122327234807,42.0885482193894,45.5648637152981,45.5648637152981,45.9002438097557,45.9002438097557,45.9442691583345,45.9442691583345,45.9875786475868,45.9875786475868,45.9875786475868,45.9875786475868,45.9875786475868
60,"BMU","Bermuda",5.82995835488368,5.82995835488368,5.82995835488368,5.82995835488368,5.82995835488368,5.82995835488368,5.70865837820878,5.58735840153384,5.46605842485893,5.34475844818399,5.22345847150909,5.60367522178217,5.98389197205525,6.3641087223283,6.74432547260138,7.12454222287446,7.12454222287446,7.2077608695782,7.2077608695782,7.28958359059529,7.28958359059529,9.86108153220143,9.86108153220143,9.86108153220143,9.86108153220143,9.86108153220143
64,"BTN","Bhutan",36.9066644713647,36.9066644713647,36.9066644713647,36.9066644713647,36.9066644713647,36.9066644713647,35.5070425643989,34.1074206574334,32.7077987504675,31.3081768435021,29.9085549365362,34.051755436206,38.1949559358758,42.3381564355456,46.4813569352155,50.6245574348853,50.6245574348853,50.8055505345977,50.8055505345977,50.8912150340005,50.8912150340005,50.6634524582906,50.6634524582906,50.6634524582906,50.6634524582906,50.6634524582906
68,"BOL","Bolivia",33.6001102423363,33.6001102423363,33.6001102423363,33.6001102423363,33.6001102423363,33.6001102423363,34.7067094511925,35.8133086600484,36.9199078689047,38.0265070777606,39.1331062866168,41.2220076632741,43.3109090399314,45.3998104165883,47.4887117932455,49.5776131699028,49.5776131699028,50.3476391854237,50.3476391854237,50.4794766113843,50.4794766113843,50.4800731608232,50.4800731608232,50.4800731608232,50.4800731608232,50.4800731608232
