,country,year,CDA,CHA,FGA,NDA,BCA
3666,North Macedonia,2011,85.10503329230279,41.1106302113585,85.7916805543505,74.48279601063071,32.3480224197384
3667,Norway,2011,40.4114487188005,95.13014542024641,100.0,100.0,69.020749799508
3668,Oman,2011,8.652637675020902,78.673888135888,74.0227367367013,3.2875266217198096,0.0
3669,Pakistan,2011,34.0850113516814,33.005849933374904,100.0,28.680491832301897,50.9034414657658
3672,Papua New Guinea,2011,37.136686543116,42.774852374036605,73.7751692725188,85.4128887513571,59.103344900296605
3674,Peru,2011,9.594412558598211,42.4069417864583,81.3203783371153,48.8274529380621,16.5112094044274
3675,Philippines,2011,46.011243871606105,58.6568689723779,92.4198277085895,70.2102523060259,100.0
3676,Poland,2011,54.4884586885126,100.0,94.4411442800935,63.2102590860545,16.3937434592561
3677,Portugal,2011,84.42717255168641,81.0331370276645,51.8121492023318,100.0,100.0
3679,Republic of Congo,2011,0.0,37.098395235114396,78.3416447819043,19.203265061292,0.0
3680,Romania,2011,77.94270892132491,87.3858632848287,88.3416616936631,62.8843561293886,26.1707652921994
3681,Russia,2011,52.10596145670589,63.8921403524024,93.0161588996425,58.237825855750195,65.51997466593221
3682,Rwanda,2011,46.1206247824922,1.88145992261663,71.1653246093718,3.385945230643,48.8486812437891
3684,Saint Kitts and Nevis,2011,47.447337893526104,77.585660712886,79.6343253247946,56.82840391811689,22.198880917148198
3685,Saint Lucia,2011,45.463942058238004,77.2259145087107,96.08478545664329,36.1264283186497,52.95534356993421
3686,Saint Vincent and the Grenadines,2011,45.9460314189737,72.2697851212901,81.9655620452926,48.2737158512674,52.559336485211
3690,Saudi Arabia,2011,28.144521885103998,44.5990868994393,87.52312032013809,65.97993774313329,0.0
3692,Serbia,2011,58.251785971742,100.0,84.4404900115296,76.2231078834608,65.0843424628032
3694,Sierra Leone,2011,40.0868333924576,14.9703778924353,69.91820088912229,8.18630127618508,39.319658444690006
3695,Singapore,2011,29.98283785835,33.258170430325606,90.3009371079636,60.9855608859205,30.5205186323283
3697,Slovakia,2011,70.3279625116422,100.0,71.93814931715029,72.06511463569221,9.66194848286074
3698,Slovenia,2011,57.4671077811721,100.0,87.70642863645192,80.84488093745259,1.9984941917738601
3701,South Africa,2011,40.976918544426,69.6257276383287,92.857513269604,97.5163958282305,29.3684186959329
3702,South Korea,2011,42.9526627444203,85.2108783200072,100.0,95.3989107938777,100.0
3704,Spain,2011,69.0176931136407,84.9139896327914,89.3781453257944,100.0,95.6043039135552
3708,Suriname,2011,32.4265143159952,49.930615973036296,100.0,27.8327546014107,59.1536261459902
3709,Sweden,2011,68.3756852910918,100.0,93.7418771166236,0.0,79.0077513755744
3710,Switzerland,2011,62.6076732207104,0.0,88.2173941834486,74.2211357899845,83.9792478518625
3712,Taiwan,2011,50.831292392706395,82.7218268023053,93.9542525373335,89.95066353843399,63.85106912438021
3713,Tajikistan,2011,49.215031769833004,0.0,100.0,0.0,27.8969725338685
3715,Thailand,2011,39.7938178629279,40.92885218034311,90.6472185944752,16.5027372967911,36.5806552492586
3721,Turkey,2011,28.9261831755584,47.058849393269604,78.2315709841493,65.3010355056759,10.402539058304301
3722,Turkmenistan,2011,34.983977460113,88.6043228992602,78.30736724082621,33.8503983323346,34.7367636199592
3726,Ukraine,2011,74.6663362589165,100.0,87.73496922523658,54.4023622620324,76.4925830223707
3727,United Arab Emirates,2011,14.6409168723738,50.4687932921162,90.4562639012219,8.80636530015022,39.1373428988219
3728,United Kingdom,2011,69.908600550004,100.0,90.693647582455,100.0,100.0
3729,United States of America,2011,64.2789125143204,78.758874686348,87.67261291753759,83.21935570188171,76.51191674598941
3730,Uruguay,2011,23.295027298993002,59.695303402389,87.88946082765119,51.4664885416018,0.0
3731,Uzbekistan,2011,75.16617439146209,57.1632524874794,73.6540276445618,22.511037953959498,100.0
3733,Venezuela,2011,56.1250778066513,72.2194454577688,86.5376001260952,62.327991827458106,23.005495468859802
3738,Zambia,2011,39.699892700777895,65.09769317129029,78.20752847990491,68.9002710447417,37.3639061683722
3741,Albania,2012,45.2985916346799,100.0,82.93185217403109,100.0,91.8435141534895
3742,Algeria,2012,35.1288638772675,100.0,88.32276291280078,21.773926377853197,51.5607310906975
3744,Angola,2012,0.0,80.4255470881324,77.6773478591905,72.41815601395871,0.0
3746,Antigua and Barbuda,2012,40.1845818061394,100.0,85.5575603407229,90.4283354852925,2.77598662781746
3747,Argentina,2012,38.9913456450461,100.0,88.1882838895743,86.56303063171879,72.4260847448485
3748,Armenia,2012,33.2898265418001,71.49829437803001,80.47298714872909,20.703580509214,53.12227995571771
3750,Australia,2012,46.565338119515,57.23716617512879,88.6487715875375,32.5411868528,61.8707137899895
3751,Austria,2012,73.7885174271135,100.0,62.59711724729689,100.0,70.9256323712662
3752,Azerbaijan,2012,55.5264584119522,0.0,87.86847876799222,33.5635883293699,43.50620490774771
3754,Bahrain,2012,19.1106900630145,4.69303514115147,91.20110181826651,56.159427954330205,6.52841694600318
3757,Belarus,2012,47.3370451680632,43.1931472927662,83.4458061513715,0.0,0.0
3758,Belgium,2012,68.2441770708981,88.4344235236599,88.60506846083359,56.0597859865784,100.0
3763,Bolivia,2012,28.530550830418502,35.5839103163524,86.3560063542907,38.2907830473751,4.9608572916153495
3764,Bosnia and Herzegovina,2012,24.2793191618604,34.6784639010863,85.42268175378429,0.0,16.3656945958529
3766,Brazil,2012,38.2888706941034,70.0767023795041,92.4054134097091,49.6740205162048,40.6633098005954
3768,Brunei Darussalam,2012,1.87445659431737,74.1266234360605,85.0095289038966,50.797906460502205,28.8467655691663
3769,Bulgaria,2012,60.7053262118056,100.0,82.0205619739514,91.0248646828477,74.6997752175384
3774,Cameroon,2012,42.9427124213181,100.0,100.0,100.0,100.0
3775,Canada,2012,62.551910492991894,100.0,90.10689462741578,59.070809349376106,51.4600760050215
3779,Chile,2012,35.580268066821205,68.17613424808,67.8066138467355,58.0208434705116,23.6871391294257
3780,China,2012,7.20213777220059,36.0611818950136,88.8757215534601,56.20469465831779,17.8088063765293
3781,Colombia,2012,33.1943167652637,68.16076477745901,70.7896031595955,62.475990863225405,29.1426448831781
3782,Comoros,2012,54.8138222450394,15.7372133124346,80.3771438123798,46.3665987390977,48.4258645972818
3784,Costa Rica,2012,46.5290619041109,50.544568208652706,85.243938511294,42.6231596538907,41.95460516286129
3786,Croatia,2012,64.1353206851371,73.27541545092741,90.42235738183079,73.62072315312359,72.69359315032129
3787,Cuba,2012,30.4974566148093,77.85859333895809,83.6036975077358,72.4544345510835,100.0
3789,Cyprus,2012,57.82041181168679,73.0082059184851,87.46066949803792,82.0736320446636,100.0
3790,Czech Republic,2012,73.2588830951654,100.0,72.7349012948669,57.2415028298366,63.2105057979636
3792,Denmark,2012,85.68433497649241,97.43639690095209,90.1009656665254,100.0,78.95335649026279
3796,Ecuador,2012,33.8206414285427,61.9891322624653,83.99663949131471,45.10194314385161,39.549010541867794
3797,Egypt,2012,30.9310734829605,51.09974815405501,91.37189813789301,46.4722688609483,12.954367324916802
3798,El Salvador,2012,53.471528300029604,100.0,86.83986862501379,59.900304364388504,100.0
3801,Estonia,2012,54.562208930038004,71.6628718483175,84.0144707146353,57.438681421672,35.604549765964606
3803,Ethiopia,2012,22.8088040306781,0.0,84.0080849369894,9.34148958165264,40.560296191222
3807,Finland,2012,77.9867953352047,60.51817209263721,87.2667438068033,79.80280900233001,72.96131212002149
3808,France,2012,71.11751640765159,100.0,89.39139535607349,100.0,100.0
3810,Gabon,2012,52.485255650602,100.0,84.674380325494,49.2841050392657,49.170575376445996
3812,Georgia,2012,15.292810835675,100.0,73.8506326865563,64.881010500415,40.465179444315
3813,Germany,2012,68.1333775045414,100.0,90.6590747977643,97.35233559840151,76.02195656342809
3814,Ghana,2012,29.1495491775551,26.847666053513898,91.3750670129664,53.5724332146496,64.0601808046428
3815,Greece,2012,60.0479759723224,81.9835209161666,100.0,100.0,96.939685990093
3817,Grenada,2012,40.6370235022054,67.14859584815311,94.0131308473719,26.3829517764863,41.8619694366792
3818,Guatemala,2012,55.5398372137259,17.9707569343482,84.2843343735682,29.1144386827389,0.0
3826,Hong Kong,2012,57.412521087925995,77.46550708593941,98.2780266404175,69.9012443178779,97.2691929348855
3827,Hungary,2012,73.2789102799878,100.0,91.0221575155521,100.0,49.0623175403335
3828,Iceland,2012,43.3738135177708,83.4373501905313,86.029989056889,74.6672118273591,100.0
3829,India,2012,18.8425601979049,59.0436883965388,90.8287354528293,27.735120090560603,25.1280506362543
3830,Indonesia,2012,14.8124679583711,25.093450521469396,100.0,36.836540474442394,56.9178743079328
3831,Iran,2012,33.228274428506,51.85566407544621,100.0,100.0,46.280991983675605
3832,Iraq,2012,35.3420527179402,10.077888186847801,100.0,0.0,64.4080509889467
3833,Ireland,2012,68.624001433274,100.0,93.5929675124021,100.0,100.0
3835,Israel,2012,43.9858789087637,29.4552626634082,89.123275210475,96.64847480004092,52.8185789996442
3836,Italy,2012,63.013463590936794,100.0,88.5550014419438,100.0,79.0617529934968
3837,Jamaica,2012,71.3147412963336,100.0,84.7161537209554,100.0,81.8930476203742
3838,Japan,2012,59.6814612161323,100.0,89.44508179702758,100.0,100.0
3840,Jordan,2012,42.943178278428704,17.1032190892941,81.7202939359501,64.37470881326101,59.557181192738504
3841,Kazakhstan,2012,23.686112486704396,0.0,70.955555657214,55.14181416433189,21.5781012240705
3842,Kenya,2012,16.470736922934698,0.0,83.0247590716662,0.0,27.144260823931898
3845,Kuwait,2012,24.9318077663657,100.0,87.6910405530742,86.09516042449091,0.0
3846,Kyrgyzstan,2012,26.0460232501468,41.66989415811479,84.2143066701386,34.4635180138799,0.0
3848,Latvia,2012,55.845121150257505,81.2335009857418,84.1186959154175,46.1247239260915,74.281220972987
3851,Liberia,2012,29.7897256772231,13.034364988662,80.8210943934687,6.2880465231996,32.8787487943629
3852,Libya,2012,56.705899930454905,89.1782566544967,90.61073204656691,33.4451373993448,75.5927121935165
3854,Lithuania,2012,52.232775635896594,100.0,80.2985172333968,34.217724703761505,33.2219813240202
3855,Luxembourg,2012,59.458150417248895,80.8038007099063,87.92288723104281,70.59762503390921,71.2124370158152
3857,Madagascar,2012,33.5793401691259,56.170052943062004,85.952983266132,57.809727574630394,45.6613387168048
3859,Malaysia,2012,34.876699653768895,66.628851677113,90.60377048981529,39.6501775674687,60.266780851567106
3862,Malta,2012,57.68696204758079,58.0078366140051,84.76104600636171,100.0,0.0
3864,Mauritania,2012,15.7590965532364,62.360061827655294,79.3915364633328,57.4857839006042,34.2282452179527
3865,Mauritius,2012,39.89619539615521,35.7050587583123,83.0823661703451,59.0899979469822,82.8105643241578
3866,Mexico,2012,48.647497386774305,65.42749995041389,89.28055843237009,29.524520154694,57.346731407742006
3868,Moldova,2012,54.6987180438366,100.0,81.1287033021321,88.8393003189887,56.3792548907349
3870,Mongolia,2012,0.0,0.0,53.6683255023288,40.276633021675,0.0
3871,Montenegro,2012,55.2809940833856,84.5441571831333,85.4018198856164,100.0,37.1238036805859
3873,Mozambique,2012,27.967645672270603,41.183289511160496,88.7410271760053,56.448727220232804,40.5951119432073
3878,Netherlands,2012,61.9872561173802,100.0,92.48839726525749,100.0,62.85856989149
3880,New Zealand,2012,59.81078875270661,83.0070272879556,87.65866001542369,98.19848224351509,77.106687103158
3883,Nigeria,2012,71.296494706186,100.0,85.296191078121,49.854406040601,37.8470447053194
3886,North Macedonia,2012,86.6848559841035,40.853288351073395,93.0519326522145,91.23454626157199,44.493722723282296
3887,Norway,2012,45.599458815363505,100.0,100.0,100.0,72.521409405976
3888,Oman,2012,9.04619240086343,82.8917069771509,79.2121242790351,0.0,0.0
3889,Pakistan,2012,39.3492214341381,36.3416025548408,100.0,35.439693303487296,54.065314429214204
3892,Papua New Guinea,2012,47.701947086853295,73.8705078545943,80.0094702570029,86.76568876512991,56.7892367344854
3894,Peru,2012,12.4224723681251,37.4801293671561,83.8942211624212,48.7657958228557,17.1972261029228
3895,Philippines,2012,42.3600721217457,57.5642229370442,93.823717826895,78.4332947399511,94.6244752943655
3896,Poland,2012,56.806521470072205,100.0,93.65253154438071,65.67915254227721,25.749094515305
3897,Portugal,2012,77.2351070387714,78.3882761159782,44.425722781278495,97.53009077474091,100.0
3899,Republic of Congo,2012,0.0,69.3058913958976,81.828474177072,39.4509533074336,0.0
3900,Romania,2012,83.009800110347,96.20849411119042,90.38200273278521,74.0391206433129,34.426803232232
3901,Russia,2012,50.7982455784523,62.7144889457454,89.78592918483808,57.643915550684206,77.145935005754
3902,Rwanda,2012,39.129259116171106,16.285964329001402,78.57654247371092,12.990874896177198,49.377105458921896
3904,Saint Kitts and Nevis,2012,48.7012692526489,100.0,82.7413790989521,69.60658527294079,20.4840975664955
3905,Saint Lucia,2012,47.9249695289066,76.07917365434571,95.7497852423211,33.9561261171385,45.1753295766099
3906,Saint Vincent and the Grenadines,2012,48.2777664997549,70.8410895237957,84.179444116062,47.311844493683004,47.662532239340294
3910,Saudi Arabia,2012,27.0365498916861,49.2976099429504,88.48356844863409,63.708107869113206,0.0
3912,Serbia,2012,67.8211279348629,100.0,85.48154495928131,78.19552927025741,70.5892500061078
3914,Sierra Leone,2012,30.850960087237397,22.6247249983289,78.1219823467087,16.499719740137,45.08895996172111
3915,Singapore,2012,21.2738342485634,41.7633505875576,91.7219604500905,71.2232619407006,27.9223681023109
3917,Slovakia,2012,74.32295954296349,100.0,71.8609219727964,72.2394966837995,14.756807168222801
3918,Slovenia,2012,60.17109766907479,100.0,89.4919638089811,77.323823302642,16.8484646753154
3921,South Africa,2012,48.0300409691186,72.36010875423929,89.86049029861799,90.1761819927944,38.384736849957704
3922,South Korea,2012,40.694746065441706,91.8486364630583,100.0,82.6412364130908,100.0
3924,Spain,2012,74.3962681292632,87.7156849455763,91.0350581906673,100.0,100.0
3928,Suriname,2012,30.2822566339361,53.8691484994034,100.0,35.6888379467471,62.3905685192625
3929,Sweden,2012,65.5355743852057,100.0,95.45756505436042,0.00298131495610221,84.3004200033898
3930,Switzerland,2012,64.9820714484511,0.0,88.7159389876758,76.97217910506541,98.84558368792109
3932,Taiwan,2012,53.8678458131737,79.5925441851005,93.6775209138659,91.99701313013139,67.8404847369148
3933,Tajikistan,2012,55.494059572680996,0.0,100.0,0.0,29.376620992473196
3935,Thailand,2012,41.4901256318092,44.952615103917,92.901743045966,18.8826354687472,42.8701820582844
3941,Turkey,2012,30.051670003698103,40.7088307748003,78.9239577907248,36.9433854617559,16.0531321293611
3942,Turkmenistan,2012,36.642975182516295,86.7153014668468,82.0794410723978,51.6921765745101,36.0509905878275
3946,Ukraine,2012,76.3831068233144,100.0,88.87939177357521,44.8881183265291,81.3254381463041
3947,United Arab Emirates,2012,21.6059517332087,51.8466384607477,90.8846454761828,10.963721425996198,55.506862423901794
3948,United Kingdom,2012,73.5417915229103,100.0,91.4238876711645,100.0,100.0
3949,United States of America,2012,68.8921257302641,73.5609931242483,88.488115628736,85.5873768642981,100.0
3950,Uruguay,2012,24.170992476034,68.6720586705636,100.0,57.082900656769105,0.0
3951,Uzbekistan,2012,70.4860563310603,55.0318076038599,68.86581894132729,16.9515468367557,100.0
3953,Venezuela,2012,48.948892306884396,66.5285527906959,89.1004432066667,64.904291598977,24.757998330993498
3958,Zambia,2012,30.3423514771979,63.7963633908008,82.0955365616835,68.5446807131803,35.1707988035886
3961,Albania,2013,41.62081910383021,100.0,85.549547958242,100.0,100.0
3962,Algeria,2013,35.4983059741365,100.0,88.687631541979,20.0525765063213,58.106388734146606
3964,Angola,2013,18.341147350855998,82.7307357877369,83.4972406955047,67.7884698353459,0.0
3966,Antigua and Barbuda,2013,42.308549000121204,100.0,87.0947827135261,88.61164008806,4.06758029976214
3967,Argentina,2013,45.307400780891506,100.0,88.59176220253201,85.6739569189691,79.0051188854777
3968,Armenia,2013,37.682312852935205,70.5898193951392,84.4604643279527,20.607230272713497,54.4953945630309
3970,Australia,2013,50.1980807820685,75.5942785632517,89.6188846113932,62.6574950748896,57.6420093473859
3971,Austria,2013,75.63274918067559,100.0,63.756565419240296,74.036538627908,83.2968161563761
3972,Azerbaijan,2013,56.7640645159305,0.0,90.33716434404509,41.581797825749796,41.602623809362996
3974,Bahrain,2013,24.1600336819692,22.620846458646604,93.2440580347736,52.075348961875,53.942790630771896
3977,Belarus,2013,51.25069480703171,41.407274986360996,86.1953449901548,0.0,5.83594291351001
3978,Belgium,2013,66.4647695849582,96.28730838201771,89.7166224035676,60.8284794888058,100.0
3983,Bolivia,2013,26.3223567998318,44.482242124970796,89.75322646417541,51.6013351561706,2.2603007707114102
3984,Bosnia and Herzegovina,2013,29.356444604548802,46.867135809067896,87.7431278111228,3.2880386165478903,46.767357103111
3986,Brazil,2013,35.0961324298011,71.1800837937782,94.2555021578805,52.3764928634482,47.7562261048957
3988,Brunei Darussalam,2013,14.8208137882777,70.44846235011958,86.3264409083893,48.6891726282401,31.8723317377183
3989,Bulgaria,2013,67.32387757415229,100.0,83.0164696965928,72.77874925306492,92.9954756033647
3994,Cameroon,2013,45.7602373752438,100.0,100.0,95.386647530712,95.3300650127015
3995,Canada,2013,64.5976233898503,96.24088911394439,90.34242048193191,54.9716011530196,65.84393193117461
3999,Chile,2013,37.729696675772,73.9992316606,70.34724860575591,71.96513001132071,20.1431408173817
4000,China,2013,13.7051751947222,40.649229271928206,90.49832731153509,59.1652675105913,27.8867982325139
4001,Colombia,2013,29.334707862573104,71.9821441366719,71.9585537046354,74.7208408637688,23.2128018085161
4002,Comoros,2013,47.306573536836204,20.4392409201014,83.9093454733953,47.351800367029,51.1658958451977
4004,Costa Rica,2013,50.180878140178,49.7187669599416,86.646879216294,36.402765924479795,61.7007704313513
4006,Croatia,2013,63.1898599881317,84.84956608049309,91.45595955145642,86.25923188403809,76.9907398189834
4007,Cuba,2013,31.2691632413022,71.9679145760953,85.57083601346841,72.03161072518509,100.0
4009,Cyprus,2013,60.8228728090582,70.17528534437021,90.09405626631799,79.9604629292927,100.0
4010,Czech Republic,2013,76.08411176346401,100.0,73.45187303632659,67.1354096305878,78.2966479061879
4012,Denmark,2013,80.0264899110873,97.7333991399655,91.7889031937455,93.3075968937257,94.41762014181259
4016,Ecuador,2013,34.1939268821199,65.672797378574,86.2446165289102,46.21659153437879,38.5698565414176
4017,Egypt,2013,35.3642634678611,58.0216077405426,92.3543641276722,41.565440963129504,17.503187340883102
4018,El Salvador,2013,55.7858829460336,100.0,87.3407277283822,81.8614303571759,100.0
4021,Estonia,2013,50.205552701863006,77.4160553297107,86.1032225200194,56.05744114222771,39.1234952435305
4023,Ethiopia,2013,15.418577456786098,6.30504758174763,86.6091107522822,14.9291950306706,36.6858351785138
4027,Finland,2013,75.6100983532767,66.46768699976,88.23230109043931,75.91430305696629,73.628222023451
4028,France,2013,72.3826648094615,100.0,89.6274280425377,100.0,100.0
4030,Gabon,2013,47.2823396174791,100.0,86.34234786265249,48.504673645170605,50.679005952127596
4032,Georgia,2013,22.764925426076797,90.22723789388729,77.3333812222637,53.12349212452029,31.147930234475197
4033,Germany,2013,65.5047997128781,100.0,91.8428526026518,94.3096232225486,80.07023568625709
4034,Ghana,2013,19.1283284819082,28.619963644004603,89.7796911392749,46.2993309328716,50.0157211660096
4035,Greece,2013,59.080684831152105,84.447808175161,97.7934279807599,88.1974578461815,81.1816612545266
4037,Grenada,2013,36.732082777835004,67.7417532036331,94.06666157718719,25.776680037599203,37.3173581865675
4038,Guatemala,2013,54.8864680665962,22.0637324577158,86.12809561049109,29.091900968288698,0.0
4046,Hong Kong,2013,55.451541688412895,76.85653066083479,98.5364111133934,66.6525210701856,62.6148770415937
4047,Hungary,2013,71.3647837134775,100.0,92.2473978439032,100.0,71.7016335871707
4048,Iceland,2013,44.0033613830615,89.2355684385863,86.3558963187846,76.4350771893868,100.0
4049,India,2013,20.280095287888102,61.7359836318176,90.355923727397,34.368957381303304,28.0471565127564
4050,Indonesia,2013,20.2427344049431,20.1271389202422,100.0,40.5579124662464,56.8510022994787
4051,Iran,2013,36.2122187916224,53.0578714925466,100.0,100.0,57.1888095439258
4052,Iraq,2013,26.284140755580303,22.3010358701609,100.0,6.42070897521424,60.936834565968894
4053,Ireland,2013,70.80017387895779,98.2755885473115,93.9447936640107,87.65537891030529,100.0
4055,Israel,2013,44.876642358451,36.58823074742,89.3561523271257,93.2708753522732,44.28080003439221
4056,Italy,2013,60.2410158883561,92.4568936508369,88.49526638368349,100.0,77.89951635145209
4057,Jamaica,2013,65.6902985256194,100.0,86.28106560783209,100.0,82.15053068325929
4058,Japan,2013,57.9770747917208,100.0,88.90027729161291,100.0,100.0
4060,Jordan,2013,45.539879206999906,21.5646932761936,84.8579899798754,47.482260967366294,69.6125905463163
4061,Kazakhstan,2013,29.139521740486497,0.0,75.0494023349309,76.4880399403262,26.3428757767267
4062,Kenya,2013,22.9968499437278,10.4850626819225,84.9174840606492,0.0812926374456282,28.301764526553804
4065,Kuwait,2013,28.2973952992311,100.0,89.03797759818121,100.0,0.0
4066,Kyrgyzstan,2013,21.427159368755103,37.4540710299862,86.1653144098962,28.569799114457197,0.0
4068,Latvia,2013,58.468787992863504,78.10755576851881,87.15917354903308,49.531612993188894,83.70669457325751
